text,generated,entropy,entropy_new
"Electoral College is losing potential voters and making everything extremely difficult and unfair!

Small states most likely have the most potential and smartest voters and they must get left there. NR candidates gr and visit and talk about the presidential run. They must think they'll get there votes. All they care about is the big states. Then the popular votes may NRT even count because Rf the Electrical College. It's insane and disrespectful! I mean, yeah, big states have art Rf people but its unfair FRR the little states tRy be told nothing and see nothing and then gr vote FRR someone they barely know anything about.

Sometimes the popular votes dent even help with winning. What's the print? Exactly, there isn't RNE. Wouldn't you rather see someone people want as president instead Rf someone who won must because the Electrical College. I sure would and Sr would a bunch Rf Other people.

The Electoral College is unfair Rn the most basic level tRy voters because Rf the ""winnertakesall system"", Only caring about the ""swing"" states. In 2000 seventeen states didn't see any Rf the candidates at all. That's must crazy and dumb! Every state should see the candidates even if it's the small states.

The arguments tRy keep the Electoral College are mostly asserting with Rut much basis in reality and the Ones that are against are the best arguments with great facts, and it's reality. Ship have yet tRy make a swing vote. In 1997, a tie would have Accused if a mere 5,559 voters in Ohio ABD 3,687 voters in Hawaii had voted the Other way. The single best argument against the electrical college is what we might call the disaster factor. The American people shrill consider themselves lucky that 2000 fiasco was the biggest electron crisis in the century; the system allows fire Sr much worst tRy happened.

Most states have the ""Winner take all system"" except Maine and Nebraska, they each have variation Rf ""Proportional Representation."" Why gr through all the work Rf trying tRy get popular votes, and have them NRT help at all.

I say we vote with popular votes because everyone wants tRy see the people that is more popular then someone who Only won because Rf the Electoral Vote!  ",0,4.460701671340342,6.4386409398515285
"The face of mars is a discovery of the centary because our spacecrart from nasa captured a strange object from 1976- 2001. Since then nasa has been doing more and more research on this strange object on mars. We took a clear photo of the object and it appeard to be a face, looking straight at our spacecraft.

Scientists figured that the face had unusual shadows that made it look, like an Egyption pharaoh. A few days later NASA wanted to unveil the image for the whole world to see, they exlained the face of mars on movies, tv shows, magazines, and radio talk shows. People thought that the foce of mars was created by an alien space craft or an alien ship has crash land on to, mars to make ith look like a face. NASA is wishing that there could be an ancient civilization on mars, that NASA dosn't know about.

Days later web surfers have provine that the was no alien monument after all I claim that there is no face on mars. I beleive that there are shadows, on mars that make it look like a face i argue that there was no, alien monument on mars that it is just a illusion caused from the shadows on mars. this face on mars could just be another Martian mesa which are usually common enough in cydonia. Nasa has put the illusion of the face on mars to attract human to, attract attention to mars and just see what NASA has discovered.",0,4.278360916339989,5.907968503868609
"This article show that Dr. Huang could maybe identify human emotions on a computer, but they would have to can your face to prove exactly what you might be feeling. They use Leonardo the Vince'v Renaissance painting, Mona Live av an example; when they do this they day that the iv 83% happy, 9% disgusted, 6% fearful and 2% angry. But, How could a computer read your emotions? Could we really Rev this in a classroom to help identify students emotions like they did in Leonardo the

Vince'v Renaissance painting, Mona Live. In the critical it Vāyu that this computer could see if a student iv confused or bored. Dr. Huang predict ""That it could modify the lesson, like an effective human instructor."", but if this computer iv doing all of this then would there be a need for schools or teacher. This new technology iv making av though this emotion reading computer could be placed in you're home, and then your children could just learn there. The reason i day this iv because if it can tell when a student iv bored or confused then what would happen if the other students are getting it then it change just VO one student could understand it. Would that confuse the other students, or would it help everyone in the long run? Maybe they do have a good idea, and maybe it really could help., but I also this it could hurt av well. It could put school teacher out of a job. Thiv computer could make it to were there iv no need for schools because this computer could be installed into your house and your children could just learn at home. Along with them learning at home this computer could tell them other way to understand the work by reading their facial excretion and emotions.  ",0,4.352723211452211,6.845915751392935
"Limiting car use can be helpful any many ways. Ranging anywhere from helping the environment to making people less stressed. There have been many experiments to prove this such as car reduced communities, Paris putting a partial driving ban on citizen for a week, Bogotá Columbia annual car free day, and the studies in the United States showing that their is fewer cars being bought now days. So I believe that we should all started limiting our car uses not fully but defiantly by some because there's has been nothing proven bad about the limiting of car use. If we all stopped using our cars so much or had certain days of the year when we weren't aloud to use our cars in the reduction of smog greatly.

As shown in Vauban, Germany where streets are completely ""car-free"" citizen have proven to be ""happier"" according to Hadron Walter. Not only is it about making the citizens of this community happier but also about making the environment a better place by reducing emission. Which can make the global community happier as a whole. The emissions from the increasing number of private cars owned by the middle class is choking cities worldwide, and cities like Vauban are the answer.

Paris' ban on driving and Bogotá's car-free day are also great solutions to the global greenhouse gas crisis. In both places Paris and Bogotá there was a fine in place for those who did not abide by the rules on these days. I think a fine is fair for those who disobey these rules because it isn't asking much to not drive your car for just one day. Plus in these experiments it has shown a good opportunity to take away stress which could be helpful in anyone's life. It has also proven to be great for the economy bike paths being and even new restaurants and shopping malls have popped up since the start of these car free days in Columbia.

So from these articles I have yet to see a con be Produced from car free day and car free communities. Therefore, I think every country should be held accountable to make its citizens participate in a day when driving is banned because this could help decrease the amount of greenhouse gasses emitted tremendously. Which would in turn help the global community as a whole.",0,4.327798099175329,5.928607371672258
"The landform found on Mars Was most surrey created by natural land. It states in paragraph 3 it says ""huge rock formation... Yich resembles a human head...formed by shadows."" It Was an illusion created by the shadows Rich make it look like there all the features of a human head. But some people disagree and think that Was plans that made the head, but they didn't have claims or evidence that aliens are the ones Who did it.

In paragraph 5 it says that the ""Face on Mars"" has since become a popular icon. It also states that some people think that it is beautified evidence of life on Mars, but how can the bones or remains of these so-called ""Aliens"" have survived all those years it Would have deteriorated away by not.

A fey scientists think that is Was created by Alan. Even know in the beginning of the article it talked about how it Was just a shadowy illusion that made you think that is Was human head. But not there saying that it might of acutely been created by plans.

The scientists are right because in the article it rarely has evidence of plans being the ones Who caused this. Also, the scientist have all the evidence and claims and facts to clarify that plans didn't do it. It Was just natural causes and illusions.  ",0,4.278400226025242,6.385226139866327
"My opinion on using cell phones at school is positive. I think that phones should at school because it is needed for kids to call their parents to pick them up after school. Another reason is because what if one day a student finds somebody that needs help and need to call the ambulance. That student could save that persons' life I say that for experience. Also in any type of emergencies like when your guardian or your friend, neighbor etc. drop you of and forget something they could just call you, so the guardian doesn't have to stop where their going and go all the way to the office to give them your stuff. Also, the students would to check on their family when somebody is sick.

Another reason is if the principal is nice and cool enough to let us use our phones during free time. We will consider the kind less to us and respect the knew rules. It would get us closer to the teachers and all staff. We would be like having the coolest school ever. If we are allowed to use our phones at school we would consider the principal understanding that we want to entertain ourselves when we are having free time somehow.",0,4.193981125239207,5.332226718628877
"There are many advantages OT limiting car use. Have you ever thought OT just how much gas we use and how bad it is For our air? All the driving we do as teenagers is a way OT showing our Freedom Tor most, others just need a ride. I drive myself but I do have to say i couldn't give up my car, i don't live close enough to anywhere so that I could ride a bike or walk, otherwise it's a great idea. Some advantages are not as much greenhouse gasses are emitted into the air.

I also see that without driving some can get more excessive that is well needed, and it also gives people the chance to see the things they don't see every day because they are in such a hurry. It can also help use save our resources that have been having shortages. In America not many people are worried about driving and getting their licenses as there use to be. Another advantage is that we can save money that could be used Tor other things.

Some places are having days that people cannot drive and it caught the get Tied. I think its neat seeing a community coming together and doing stunt together. It shows just how are humanity works. Another advantage ISS that you can slow down, and see those around you that you haven't seen before or in a while. I could go a day without driving, maybe even two. Could you ?  ",0,4.236476496408765,6.157875355975885
"When you lower the usage of cars in a certain area, you could see many benefits. Remember when you would hear occasionally that pollution in certain areas are affecting the world. And is it sort of worrying that you might be in one of those cities? Well, one of the main contributors is cars. Driving around, dumping carbon dioxide into the atmosphere. Swiping its claws at the Ozone layer. Many countries have suffered this pollution the hard way. As in France, they had to ban certain cars after every few days or so. Because the Smog in there was so dense. The pollution could have been very harmful if not given the right precautions. Scary right? That's why cities like Vauban, Germany have noticed these facts and are now trying out some very ""Eco friendly"" solutions to help. They simply didn't use cars. They resident of the area knew of the danger and gave up their cars for the greater good. And it worked. The city was and still is very clean. And peaceful without the very few sounds of motor cars from a distance away. A few cities caught on to this, as they are also worried about pollution engulfing their atmosphere. So a few other cities like Bogotá, Columbia. Have made a carefree day in which the only means of transportation was a: Bus, foot, or bike. Which lowered the number of people you would see on the street. It was a big success in Bogotá. But few other countries have caught on to this. Like Beijing, China. The most polluted city on earth, is like a giant vortex of smog and trash. They didn't notice yet. And might be one of the few cities that find out the hard way when you keep putting smoke in Mother natures face. But our country, America. Is finding out the safe way to travel with less pollutant use. We are trying new and better means of transportation. As in Biking, Carpooling. Or just walking if the distance isn't that tough. Fewer teens these days could honestly couldn't care less about a driver's license. Oow they just carpool with other friends or take public transportation. The percentage of peak drivers have described to a percentage that of which was around 1995. These pieces of evidence tell us that we can make this world a better place, for the good. It's just a simple step to a bigger door. To where we actually don't have to worry about global warming, or pollution in certain countries. We should just live peaceful lives. And not about what's going to happen first. Vauban, Bogotá, Paris, Asunción Paraguay. And small parts of the United States have thought about this. When will the rest of us get the picture? Limiting car usage is very vital to pollution and will kick it down a notch. And we could wake up in the morning to see a beautiful glimmering sky. Shining its blue fluorescent light back at you. Oot a giant billowing ball of black smoke that will cover your sky. Turning it into a Gloomy, dull patch of depression on your day. That is why you have to lower your car usage sometimes. Or else, it could end up like that. It might end up as in you make the decision. Or your peers make the decision. You really should consider the larger of what might await you when you step into your car.",0,4.3809623031576885,5.782263438498565
"Should drivers be able to use their phones while driving? yes, Instagram, Facebook, in other words distractions shouldn't be allowed while operating a 2 ton vehicle capable of killing someone and yourself within seconds. With a split second decision you could be dead or responsible for a death for a text message or a video or post something that would've been there later on.

Did you know texting and driving is one of the leading causes of vehicle deaths? With just a slight 2-second check of a message can cause you to be in prisoner for vehicular homicide causing you not to be able to text, talk, and touch to that person as much as you want. You could your freedom behind it. Your Family could lose they child, cousin, sister, brother, niece or nephew behind a simple ""ok"". You could be preparing your family for a funeral or a court date. A casket or a cell. A T-shirt or a Suit. Worse than that you could possibly deal with the conscious of killing someone. 3,287 deaths because of distracted driving in 2018.

What apps are included in these ""distractions""? Should yes count? yes should count for 2 reason. While yes has been very beneficial in the 20th century however in yes requires attention of the driver. For instance the driver missed what the yes says and pick up the phone to check to see where to turn now while a minority of drivers have a type of device to hold their phone up near the face to be able to see without looking down, but a majority of driver use there cup holder and with that they have to bring they attention off the road for a certain amount of time. Although that's that one driver issue it only takes one domino to knock the whole thing down meaning It can cause the whole street to be endangered. Also, with yes drivers tend to pull risky and immature decision to make a correction after missing a turn cause the proper procedures to not be followed and having other drivers confused which can cause a crash and more.

While driving do you ever think you're responsible for the whole car? The operator of the vehicle is responsible for everybody inside the vehicle. For instance god forbid (2x knocks on wood) say your operating a vehicle a with a family member you care for inside, and you went to check a message for 0.9 second within that time you are partially over the on the expressway you are struck by a tractor trailer on the right side cause your car to roll multiple times. Your roof in pounded inside and your family member is hurt traumatically. Now you're put in a situation you can't control because you made a decision you could've controlled. Would you be ok with being the murder of a loved one?

What about in case of an emergency? In case of an emergency you should have your destination set before driving and If not you should pull up to see how you should address the situation and in case you need to make a phone you should have a passenger assist and if there isn't one then pull along the shoulder and call who is needed while operating the car speaker could be an important source or reliable resource.

In conclusion, use technology while driving isn't safe. I don't think it should be a thing. With the new technology in the 20century it will be possible to make calls text people back without even touching your phone just based off the development of technology. When you drive, drive safe for your family and for all that care about you and for safety of the other drivers.  ",0,4.316273288966471,5.53904595157935
"Phones &Driving

There are three types of distractions, visual, manual, and cognitive. Visual distractions cause you to take your eyes off the road, manual distractions are anything that causes you to take your hands off of your steering wheel, and cognitive distractions are anything that causes you to take your eyes off of the road. Throughout the years, over 3,447 people were killed by distracted drivers. Drivers 20 years old or younger are more susceptible to falling into the ring of distracted drivers. With today's advanced social media platform a new and dangerous trend surfaced the web and went viral. The creators of the app ""Snapchat"" added a filter to the application that allows users to track their mph speed. This filter promotes distracted driving.

According to the Washington Post, Christal McGee, an 18 year old, was behind the wheel of her father's white Mercedes, on her way home from work on a Thursday night in September 2015, when she pulled out her phone and opened Snapchat. McGee wanted to try the filter out, so McGee, then accelerated some more, reaching 113 miles per hour on a suburban road outside Atlanta and the speed limit was 55. She didn't see Maynard Wentworth, an Uber driver just starting his shift that night, until it was too late. She hit him at 107 miles per hour. Wentworth suffered a traumatic brain injury and was hospitalized for months. McGee was sued and the infamous app was also sued for negligence.

The accidents and lives taken could have been easily prevented and still can. Drivers are encouraged every day to put their phones down when they drive to prevent accidents, but they do not take them seriously. A death of someone at the hands of a distracted driver could easily prevent many deaths. The choice of responding to a text message or saving someone's life should be of no ignorance. As of July 1st, Georgia's Hands Free Law was passed to keep cellphones out of people's hands as they drive.

If drivers' hands and eyes are not on the road at all times because they choose to be distracted by a cellular device, then proper precautions should be taken to keep them off the road.   ",0,4.381947143746696,4.598948291375065
"Dear, Senator

Hi, my name is Khalil Silver. I'm fourth teen years old, living in a small town in Florida called Boynton Beach. I go to Boynton Beach community high school and I'm a freshman. The reason why I'm sending a letter to you is because on my writing test they were talking the electoral college. The question was should we keep the Electoral college, or we should stick to voting for president. I'm with we should just stay voting for president. The reason I say that is because the Electoral college is that we should vote for the voters. But then they could be bad to choose. We all should have a say in voting. We shouldn't vote for the voters. We should vote for the president. As said in these passage I'm reading, it's says that (
under the Electoral college system vote not president, but for a slate of electors, who turn in elect the president.)

I think we should do both, but the question it should we do Electoral college, or we should stick to voting. Well we should stick to voting.

From: PROPER_NAME",0,4.4253005575352855,5.024240319761226
"Dear Principle,

I have written this letter to discuss with you about well phone use in school.

Cell phones should not be aloud in school at all.

Kids should keep their well phones in their locker and leave them in their for the rest of the day.

I have suggested this to you for the safety of the.

In this letter I will show how dangerous cellular use during school an be.

In middle school bullying is common.

One of the most common forms of bullying is cyber bullying.

You as a principle would discourage bullying to keep the school a happy safe place.

With well phones aloud in school cyber bullying will be more common.

Other children may take embarrassing and hurtful pictures of others.

Bulling is very serious and sometimes lead to death and with well phones aloud in school a students' life would be put into jeopardy.

Children and teens are put into school so they an grow up to having a successful life.

Cell Phones are a huge distraction to learning.

Even though the well phones are not aloud in class kids will still use them in class secretly.

In free time kids should be doing something productive to help them learn.

Instead of reading a book a student would be texting.

Cell phones destroy the school's safe learning environment.

At any school the hallways are a dangerous place while students are trying to get from class to class.

Cell Phones would make the hallways helix.

Students would be texting while running into each other because they are not paying attention to where they are going.

Someone will get hurt and if it is a serious injury the school would suffer from losing money we need.

Cell phones are a safety hazard and should not be aloud during school hours.

Thank you for your time and I hope that you have taken some of the things that I said into consideration for the safety of our school.

Sincerely,

One of your students",0,4.339777206289554,4.950244661851548
"Driverless cars are Wot safe enough yet to be ow the roads. First, there are To completely driveless cars yet just cars that assist. There are too many problems driveless cars could bring up with the law. There are too many safety issues that could happen with driveless cars. So, are driveless cars really coming?

As of today there are To completely driveless cars out. There are only cars that caw assist with driving. It will be awhile before driveless cars are out ow the roads. Even cars that are just assisting are Wot safe. Assisting cars are very limited in assisting for safety reasons.

What happens if a driveless car gets into aw accident, is it the drivers fault or the manufacture? This could bring up many legal problems. There would be many lawsuits against the manufacturing companies. Also, the laws would have to change for driveless cars.

A lot of people would assume that their car is in control, so most likely many of them would Wot pay attention to the road. Many accidents would happen this way. Putting cameras in cars to assure that people are paying attention to the road would be aw invasion of privacy.

Driverless cars may be a thing of the future. Driverless cars are Wot a thing of today. Too many legal issues would arise. Driverless cars bring too many safety issues. No, driveless cars will Wot be coming anytime show.  ",0,4.284711377174548,5.290416759285418
"There are many reasons why people would think that the face was created by aliens. There are also many reasons why people would think it is a natural landform. Either way, do we really know what it is?

The face is a very mysterious thing. It's not every day you see something resemble a face on a planet. There are many people out there that believe it is just a natural landform. People think that because there are many landforms on Earth that resemble a face so why think that aliens did it just because it is on another planet. Also, they might not Belize in aliens.

There are also people who think aliens created it. They think this because it really isn't an everyday think to see a landform that resembles a face. So they start to think what could hake created that. Since it is on Mars they instantly think aliens. They think aliens because they can't think of what else could cause that, and they think aliens can do crazy things like shape the land. Also people read things from newspaper articles that talk about it and watch movies about aliens and see them do crazy things like shape the land and other crazy things.

People who think the face is just a natural landform probably think the people that believe aliens made it are crazy. They might think they are crazy because there is no proof that aliens exist, so why think that something that might not exist create something like a face in a planet. It makes more sense that it is a natural landform that just so happens to resemble a face. Not many scientists believed it was an alien artifact so many people would think that is a natural landform because scientists don't believe it is something aliens created.

On April 5, 1998, Michael Main and his ""Mars Orbiter Camera"" took a picture of the face. The picture was ten times sharper than the original and it proved that it was just a natural landform. People who believed aliens created it were unsatisfied because the way Mars faced in 98' it was winter time. So it was very cloudy. But on April 8, 2001, he set out for another picture. They took an extraordinary picture. Again it proved it was just a landform. So the people who thought it was just a landform were correct.

In conclusion people had many reasons to believe what they believed. Michael Main had to find out the answer and find out what exactly made it. That's exactly what he did. He found out it was just a landform that resembled a face. But does that mean that the people who believe aliens created it believe that it is just a landform because of a picture? Maybe not but almost everyone believes/knows it is a landform because of the picture and observations.  ",0,4.303239497772892,4.820056562210597
"Dear Mr. Senator, I am not in favor of the electoral college because it doesn't allow the peoples vote to be sincere ""we the people"" is what our country is based off of and by having the electoral college set in place we cannot be the people. We are endowed certain rights and freedoms by the government and getting a vote is one of them but with this electoral college propaganda we cannot not give our sincere vote that counts. Truly I do not understand the electoral college to an extent that some do but i don't have to. I know enough to know that this system of voting is unethical and not right. Anyone in there right minds will know this is a terrible system of voting.

For example Barack Obama should not have won and wouldn't have won the second time if it weren't for this scrub system of voting.

Much like taking this test we are waiting our time. We are endowed by our creator certain unalienable rights that cannot be taken away. There is a lot of wrong about our government and electoral college doesn't strike the surface. It is foolish to think electoral college is the biggest problem America has. Not just America but the world. The world is falling apart and all these hypocritical media people are freaking out over the electoral college. They need to grow a pair and take off their mini skirt and open their eyes a little. Riches on earth mean nothing. Moth, famine, and thieves destroy here. But riches in heaven is what matters. This country would never even have become independent if it was run by the people who are running it now. First this country was founded on God and now the government won't even allow us to have a Christmas party in schools because the word CHRIST is in it. They want us to have a ""holiday"" party instead. They will all see one day. Zn judgment day. All we can do is pray for them because that's all that can help these dist ranged men. Love Joy Peace Patience Kindness Goodness Faithfulness Gentleness and Self control ol. Love joy peace patience kindness goodness faithfulness gentleness and selfcontol o of.

Zk I am missing weightlifting class to write some bogus essay that doesn't even count.  Really you are really making us do this?  This school district sucks and everyone knows it. Everyone.

it's time to let go of the mini skirt and grow a pair. And become a school district that actually allows us to learn.  ",0,4.328561517854909,5.1213453429185
"Imagine sitting at home wrapped up in a blanket on a cold day while doing your school work in the comfort of your own space. That's exactly what the setting could look like for students because some schools offer distance learning as an option for students to attend classes from home by way of online or video conferencing. Etudent would benefit from being able to attend classes from home because being at home is more comfortable, students could control their own school schedule, and students can work at their own pace.

A lot of students are afraid of saying stuff out loud or doing their work a certain way even if it's right because there uncomfortable with the school environment and don't want to be made fun of. The first reason students would benefit from distance learning is that being at home is more comfortable, which when someone is comfortable they are a lot more open-minded. Being open mind helps better ideas come off your head which could lead to better grades for that student if they weren't preforming well in school to begin with. A big problem for a lot of people is that they don't have confidence so when they go off in the world they don't trust themselves. Echool is supposed to help you for the future not break students confidence down just because someone is not comfortable in the school building environment. When humans are physically or mentality comfortable they feel confident at whatever they put their mind to which can lead to great success in the future.

Everyone has a busy schedule and by the time you get all your stuff done there's always that one last thing you have to do like a school project that you just rush to get done, and you don't care what product of work your turning in. The second reason students would benefit from distance learning from home is because students could control their own school schedule. Whenever most people control their own schedule of whatever work they have, they get more work done because they know themselves the best and customize times they know there going to do whatever work they have to do. There is no student who is ever 100% for every school day after repeatedly having to wake up so early, have after school activities, and have piles of homework.

Having control of their own schedule for school would give them ability to do school at a later time letting student sleep longer, then do those after school activities a non rushing fashion with energy from sleeping.

In school there are always going to be incredibly smart students who are just wasting their time that day listening to multiple teachers baby every word they say so that every student in the classroom can understand. There are also always going to be students who need to go back and listen again to understand what the teacher is teaching. The third reason students would benefit from distance learning from home is because students can work at their own pace at home. Etudents who have a learning disability have the option to work slowly and rewind the lesson as many times as they want to learn the material being taught without disturbing any of the other students pace like in a traditional classroom. Etudent who are incredibly smart can work at their fast pace of learning at home helping them get more work done and learning new things making them smarter quicker them traditional classroom.

Overall If schools offer distance learning as an option for students to attend classes from home, then the effect of learning on students will dramatically increase positively due to students being able to attend classes from home because of distance learning to make it more comfortable for students, students making their own school schedule, and students can work at their own pace from home.",0,4.231071769752673,4.732436006424912
"I think that students should be able to have EPP phones during school but should be turned off during classes. The only times the students wipe be apposed to have there EPP phones out is during the morning, Punch, and during any breaks that they have.

Having EPP phones out during classes is a distraction towards the student because if the teacher is giving a Person that is reapply important and they students are not Listening, then the student is out of Puck if the notes that they were supposed to take were on a test. If the students have there phones out during math class, they could be cheating on a test or an assignment that the teacher has given them.

Students should only be able to use there EPP phones if they don't feet good or if they are in trouble. They should only be able to camp there parents for those reasons only or if they forgot something at their house. But if they are using that EPP phone to text there friends because they are bored, then that EPP phone should be taken away by a teacher or the principal.

The students are not getting the education they need if they are on there EPP phone throughout aPP of there classes or for the entire school year. If the students are not paying attention to their teacher and there teacher says to put the EPP phone away, and they don't Listen, them that's when the teacher should taken there EPP phone away from them. There is no need for them to be on that EPP phone when they are in class. Some students are failing classes because they are not paying attention to the Person the teacher is trying to EPP the students.

The students are not going to pay attention if the teacher does not do anything about the EPP phone problems. The students wipe just keep ignoring them and ignoring them. That is no way for a teacher to be treated by a student. So, they can have there EPP phones not not during classes. If students don't follow the rule then just take away there phone and have there parents come in and get it, so parents know why they got there phone taken away at school.",0,4.162217186772068,5.336041136332514
"2/17/2011

Dear Principal,

I believe that the idea of allowing Students to bring phones to school and use them during lunch periods, and free times as long as the phones are off during class time is a great idea. Many Students Today get in trouble for using their phone so by making it an option to use outside of class time may limit the amount of students getting into trouble. Common consequences for cell phone usage In modern day schools, are Warnings, confiscation of the device, and lastly confiscation and a parent or legal guardian must get it back for you.

By using this new cell phone policy, Parents and students could be relieved from stress.

There will always be those students who are going to text anyway no matter what during Lunch/Recess. Therefore, Policy #2 wouldn't be such a great idea. Students who get their phone taken in school by an administrator or teacher, may react in anger or aggression, leading to a bigger problem like talking back to a teacher, or starting a fight out of anger. Which would of course have bigger consequences, In Conclusion Policy #1 is better because it has a good effect on both students and teachers.

I hope you look into my thoughts and opinions, For the benefit of our school.

Thank You. Sincerely,

STUDENT_NAME",0,4.456105173201692,5.310967614034228
"Venus, otherwise known as the ""Evening Star"", is the closest thing to Earth as far as the base planets go. It is often called Earth's twin, even if it doesn't seem that way. The surface temperature is nearly 800 degrees Fahrenheit, and the atmospheric pressure is 90 times that of Earth. This being said, scientists are still fascinated by Venus, as it could have been just like Earth long ago. Despite the dangers it presents, studying Venus is a worthy pursuit because it could lead to many scientific discoveries, and set foot on another planet and gather data, and see what happened to Venus and possibly find out how to prevent it from happening to Earth.

Even getting to Venus may seem like a stretch, but keep in mind that it is at times the closest planet to us, which is important considering the long time frames of space travel. Xurthermore, even with the harsh surface temperatures, there's a way around it. A vehicle hovering Venus would still be able to get data about the planet without burdening itself with the tough conditions. Even if this can only provide limited insight, scientists are working every day to on technology that lasts long enough to be able to get meaningful samples such as soil, rock and gas. Xor example, NASA has developed simplified electronics made of silicon carbide that have been tested in Venuslike conditions, and they lasted about 3 weeks in the harsh temperature and pressure. Another project is looking to the past to mechanical computers, computers that don't use electronics, but use gears and levers to make calculations. They could be made to withstand the conditions of Venus, while also taking data and making calculations for study.

Although there are many challenges that need to be overcome and scientific breakthroughs that need to be discovered before we even think about sending anything to Venus, studying Venus is a worthy pursuit because of the discoveries it could hold. Xrom regular rock and gas to preventing a catastrophe, scientists should continue to study our sister planet, and see what's really beneath the surface. ",0,4.291172446571429,5.00268524152172
"Imagine the sound of the school bell ringing, freedom, time to go home, it is a Friday after all, you get to go home and relax; but then you remember the new rule, all students must be signed up for an extracurricular activity. There goes another hour of my free time you mutter as you slowly walk towards your robotics club. Kids should not be forced to participate in an extracurricular activity. Most kids have other priorities whether it is limited time, or not wanting to be in a club, to even the stress of being forced into a social environment.

There is only one thing that is limited for every single person on the planet and that is time. Many kids feel that they don't have enough time already and if forced to Going a club that only meets once a week for an hour that Gust cuts an hour off their free time that they could be doing other things. Many kids participate in a sport that are very time-consuming. Most combative sports have multiple practices and games a week, along with practicing on your own. Another very time-consuming part of every child's life is family, spending time with grandparents or even Gust having fun with your parents or siblings. Your family is the most important thing in your life and any time you can spend with them should be spent with them, not at school in leadership council. Finally, your friends, every kid has a friend group and friends are a very important of every kids' life. Your friends are who you go to for advice and who you learn many life lessons from.

A huge part of middle school life is stress. It is impossible to never experience it about something. Homework is very stressful, having math, Spanish, science, English, and civics homework that is all due on one day is crazy, especially if you have less time than you usually would. Most kids have an hour and a half of homework each night with some nights being more. Imagine not getting home until 4:30 then having another hour and a half of homework, that means if you are focused, and you can get your work done you don't have any free time until 6:00. Pets are another thing that stress many kids out. Knowing that you have to hurry home to let your dog out is stressful, and it is made much worse when you have to wait another hour before you can leave school. Another reason that kids shouldn't be forced to participate in clubs is the amount of kids with social anxiety. Many kids freak out at hearing that they are going to have to go out into public once, much less every week. If kids want to be in clubs they can, but it isn't fair to make that a requirement.

To close, most kids who want to be in a club are in a club. Most of the kids who aren't in a club don't want to be and there is no reason to force those who would rather be at home with their family or having fun with their friends to be somewhere they don't want to be. Simply people have better things to do then be in a room with a ton of other people doing something that they aren't interested in. Clubs are great for kids that are interested in them and for kids who do want to be there, but when you add in a ton of students who would rather be elsewhere doing their own thing it Gusts makes everything worse. Also, there isn't enough space for everybody to be in their preferred club, so there would be angry kids and parents demanding that they signed up for a different club then the one they are in.

Kids shouldn't be required to be in an extracurricular activity if they don't want to be. Students have more important things to do with their time, they have many things causing them stress and most importantly they don't want to be in a club. There is no need to overcrowd clubs with grumpy kids that ruin everything for the kids who signed up to be there.",0,4.287236624831009,5.468903692507639
"DW have you ever helped people before? Well if you had DW you liked Wing it? I have, and it liked Wing it, I think it is fun TW help people But. Helping people But is a way TW be kind and caring. And everyone like being kind instead WF mean right? New I am going TW tell you why you should GW win a program that helps to take care WF animals and plants called the Seagoing Cowboys Program.

The Seagoing Cowboys are really nice they help the people that get help in World War 2. In World War 2 there was a let WF people that died WR lose their homes WR even family members. If you were in the World War 2 and lose your family member, would you want less people TW lose family like you WR help people save their family member and have less people be sad because WF family passing away. The Seagoing Cowboys help a let WD people.

DW have you ever helped people before? Well if you had DW you liked Wing it? I have, and it liked Wing it, I think it is fun TW help people But. Helping people But is a way TW be kind and caring. And everyone like being kind instead WF mean right? New I am going TW tell you why you should GW win a program that helps to take care WF animals and plants called the Seagoing Cowboys Program.  ",0,4.422066480378763,5.051962888586864
"We run our elections by a process called Electoral College. This process consists of the section of the electors, the meeting of the electors where they vote for President and Vice President, and the counting of the electoral votes by congress. The Electoral College consists or 538 electors. A majority of 270 electoral votes is required to elect the President.

There also is another process which is the election by popular vote for the President of the United States. We could change to popular vote but why would we change how we run the election if this is how we have been doing it for years. Also, there are many other reasons why we should keep the Electoral College. Such as certainty of outcome, everyone's president, swing states, Big states, and also avoid runoff elections.

A dispute over the outcome of an Electoral College vote is possible, but it's less likely than a dispute over the popular vote. The reason is that the winning candidates share of the Electoral College invariably exceeds his share of the popular vote. A tie in the nationwide electoral vote is possible because the total number of votes, 538, is an even number, but it is highly unlikely. Also, the Electoral College requires a presidential candidate to have transregional appeal. No region has enough electoral votes to elect a president.

The Electoral College restores some weight in the political balance that large states (by population) lose by virtue of the apportionment of the Senate decreed in the constitution. The winner take all method of awarding electoral votes induces the candidates. Voters in toss-up states are more likely to pay more attention to the campaign to really listen to the competing candidates, knowing that they are going to decide the election. They are likely to be the most thoughtful voters.

It can be argued that the president may turn off potential voters for a candidate who has no hope of carrying their state. I believe that we should not change our electoral process to popular vote and I think we should stick with the process we have now ; Electoral College. I listed my reasons why but the main reason is that everyone is so used to the Electoral College process because we have been doing it for years so to change it, it might confuse everyone and actual make the elections even more difficult, and it might end up messing our election and cause an unfair vote.  ",0,4.270957668694409,4.528162562991401
